TFCP2,ARFGEF1,6.0333
TFCP2,SYNCRIP,6.0333
GABPB2,POLR3C,6.0333
ELF1,GBA,6.0333
ZEB1,HSP90AB1,6.0333
ELF1,FAM120AOS,6.0333
EGR3,C6orf106,6.0333
RFX1,MUL1,6.0333
YY1,CELSR2,6.0333
EGR3,TIGD1,6.0333
SMAD6,USP19,6.0333
GABPB2,RMND1,6.0333
GABPA,ADCK4,6.0333
CREB1,LONP1,6.0333
ELF1,CD300LB,6.0333
NFYC,MGAT2,6.0333
NFYC,CCNA1,6.0333
ELF1,EXOSC4,6.0333
ZIC2,CXXC5,6.0333
OLIG2,ATP13A2,6.0333
MYB,BAT2,6.0333
FOSB,ACTN4,6.0333
NFYC,C15orf42,6.0333
GTF2I,MAP2K1,6.0333
NFYC,CNOT6,6.0333
ELF2,SDCCAG8,6.0333
CREB1,SLC25A36,6.0333
NFKB1,YWHAQ,6.0333
ETS1,FCGR3A,6.0333
ETS1,TM9SF3,6.0333
GFI1,SIL1,6.0333
GABPA,DPP8,6.0333
HMGA1,PEBP1,6.0333
SMAD3,MED8,6.0333
CREB3,SEC62,6.0333
NFYC,PTMA,6.0333
POU2F2,TET2,6.0333
OLIG2,SUMO2,6.0333
GABPB2,WDSOF1,6.0333
RUNX1,PRR16,6.0333
ELK4,ACBD3,6.0333
NFYC,ZNF551,6.0333
NFATC1,PLP2,6.0333
MEF2D,CDK5,6.0333
HMGA2,MEPCE,6.0333
NFYC,SF1,6.0333
YY1,RAB35,6.0333
NFKB1,HR,6.0333
CREB3,SEC61B,6.0333
SREBF1,GEM,6.0333
CREB1,TM9SF3,6.0333
TFCP2,NUCKS1,6.0333
ELF2,TGFB1,6.0333
TFDP1,KIAA1715,6.0333
PRDM1,NXN,6.0333
ETS1,TMED3,6.0333
GABPA,SEC23IP,6.0333
GABPA,TRNT1,6.0333
HMGB2,KIF18B,6.0333
FOSL1,RALB,6.0333
NFYC,ATP5B,6.0333
NFYC,ABTB2,6.0333
TFCP2,RCOR1,6.0333
ELF1,NKIRAS2,6.0333
CREB3,MYNN,6.0333
ELF2,PBX3,6.0333
GABPA,PRKAR1A,6.0333
NFKB1,TRAF3,6.0333
RREB1,RHEB,6.0333
FOSL2,LRRC33,6.0333
ELF1,LRRC59,6.0333
GABPB2,COX8A,6.0333
GTF2I,ASTN2,6.0333
ELK4,EDF1,6.0333
ELK4,BTAF1,6.0333
ZIC2,ASNA1,6.0333
GABPA,YARS,6.0333
TFDP1,RQCD1,6.0333
GABPA,BAT2,6.0333
GABPB2,LOC137886,6.0333
GABPB2,CCRN4L,6.0333
ZHX2,WDR6,6.0333
NFYC,TMPO,6.0333
TFDP1,LCORL,6.0333
SREBF1,ZNF322A,6.0333
BHLHB2,C1orf55,6.0333
TFDP1,CITED4,6.0333
SMAD3,RFTN1,6.0333
GTF2I,ZNF521,6.0333
GABPB2,C1orf108,6.0333
CREB1,G3BP2,6.0333
EGR1,USP10,6.0333
FOSL1,EVI2B,6.0333
REL,C14orf118,6.0333
JUND,UBE4A,6.0333
MEF2C,SOX12,6.0333
FOSL1,ACADVL,6.0333
ETS1,FLJ14213,6.0333
NFYC,C9orf40,6.0333
NFATC1,CD36,6.0333
ELF1,BLZF1,6.0333
ELF2,PEA15,6.0333
HMGA2,LOC727820,6.0333
GABPA,PARP8,6.0333
FOXO4,CTDSP2,6.0333
ELK4,BTG3,6.0333
GABPB2,ATP1A1,6.0333
GABPB2,CNPY3,6.0333
NFYC,CCDC85B,6.0333
TFCP2,VAPA,6.0333
JUND,ZSWIM4,6.0333
MYB,SFRS14,6.0333
GFI1,HLA-E,6.0333
GABPA,GTF2H3,6.0333
GABPA,IRX3,6.0333
ZEB1,PHF15,6.0333
RREB1,ADSSL1,6.0333
ZEB1,NNT,6.0333
GABPA,COPE,6.0333
CREB3,SOCS4,6.0333
CREB3,EIF4A1,6.0333
CREB3,PABPC1,6.0333
GFI1,FTL,6.0333
ZEB1,NAT11,6.0333
OLIG2,SAE1,6.0333
TFDP1,VKORC1L1,6.0333
MYB,WDR51A,6.0333
CREB1,LARS,6.0333
BHLHB2,POU3F1,6.0333
ARNTL,ATG3,6.0333
FOSL1,CROCCL1,6.0333
NFYC,CENTB2,6.0333
GABPA,TMUB1,6.0333
CREB1,CCDC41,6.0333
ZIC2,C6orf166,6.0333
ARNTL,RCC2,6.0333
TFAP4,C9orf19,6.0333
ELF2,SLC25A40,6.0333
FOXO1,BCL2L1,6.0333
NFKB1,ARHGAP21,6.0333
OLIG2,ARL3,6.0333
SREBF1,LANCL3,6.0333
ELF1,PSTPIP1,6.0333
FOXO4,MAML3,6.0333
EGR1,DNAJB5,6.0333
FOXO1,MOSC1,6.0333
GABPB2,ARHGEF7,6.0333
GFI1,ATXN2,6.0333
CREB1,SYNPO2,6.0333
JUN,ATP1A1,6.0333
POU2F2,POU6F1,6.0333
SMAD3,NFKB1,6.0333
GABPB2,HSP90AA1,6.0333
TFDP1,MRPS34,6.0333
FOSL2,OSBPL7,6.0333
NFYC,HIST2H2BE,6.0333
ELK4,PAIP2,6.0333
HMGB2,C17orf89,6.0333
FOSL1,NAP1L1,6.0333
GTF2I,SLC37A1,6.0333
MYB,KBTBD11,6.0333
ELF2,ATP6V1D,6.0333
ZEB1,GYPC,6.0333
NFKB1,ARHGAP1,6.0333
ZHX2,LGR4,6.0333
ELF2,SYS1,6.0333
ELK4,TSR1,6.0333
ELF1,KIAA0194,6.0333
FOSL2,ZIC2,6.0333
GABPB2,TOP3B,6.0333
YY1,KLF2,6.0333
TFDP1,NF1,6.0333
MYB,WAPAL,6.0333
FOXO4,C17orf56,6.0333
NFATC1,LCP2,6.0333
SREBF1,PTPRG,6.0333
GABPB2,AGPAT3,6.0333
NFYC,FZD2,6.0333
ARNTL,GNL1,6.0333
ADNP,S100PBP,6.0333
GABPA,UHRF2,6.0333
OLIG2,TADA1L,6.0333
NFYC,ISL2,6.0333
MEF2C,GPR65,6.0333
NFYC,EIF5,6.0333
RREB1,VAPA,6.0333
ARNTL,PGAM1,6.0333
ELF2,USP3,6.0333
ARNTL,MYCL1,6.0333
MYB,RBM14,6.0333
NFYC,INTS8,6.0333
GABPB2,ZNF473,6.0333
RUNX1,C5AR1,6.0333
MEF2D,CXXC5,6.0333
NFYC,TMEM194,6.0333
CREB1,GMNN,6.0333
HMGA2,RUNX1,6.0333
GTF2I,NPAS2,6.0333
ARID5B,FAM100B,6.0333
SREBF1,ATP1A1,6.0333
ZIC2,ARID5B,6.0333
POU2F2,LYN,6.0333
NFATC1,ANKRD28,6.0333
SREBF1,PSEN2,6.0333
ELF2,IPO13,6.0333
CREB3,SFRS12,6.0333
ELF2,PPARD,6.0333
ELF2,NIF3L1,6.0333
PRDM1,IFI6,6.0333
ARID5B,CES2,6.0333
GABPB2,DPP8,6.0333
SREBF1,FLJ45248,6.0333
EGR3,SFMBT2,6.0333
TCF4,SGK1,6.0333
EGR1,FAM84B,6.0333
YY1,USP36,6.0333
GTF2I,PIGV,6.0333
CREB1,AGTPBP1,6.0333
YY1,ZNF76,6.0333
OLIG2,JMJD2B,6.0333
FOSL2,GNPDA1,6.0333
OLIG2,FOSL2,6.0333
REL,CHST3,6.0333
PRDM1,SLC39A10,6.0333
TFAP4,TRPM2,6.0333
SREBF1,PPM1H,6.0333
ARNTL,CEP55,6.0333
GABPA,HNRNPF,6.0333
CREB3,RABEP1,6.0333
NFYC,AARS,6.0333
ELF2,OSBPL11,6.0333
GABPA,UBE2V2,6.0333
ELF2,MAP2K1,6.0333
EGR1,WASF1,6.0333
NFATC1,USPL1,6.0333
ELK4,PYROXD1,6.0333
MYB,ARMC6,6.0333
MEF2D,TMEM120B,6.0333
JUND,PCM1,6.0333
SMAD6,TWF2,6.0333
REL,DGKZ,6.0333
NFYC,NSDHL,6.0333
REL,NFKB1,6.0333
ELK4,TRIM44,6.0333
ELK4,WAC,6.0333
GABPA,CFL1,6.0333
ELF2,ZNF330,6.0333
FOSL1,MEA1,6.0333
GABPA,SMAD4,6.0333
CREB1,FAM76B,6.0333
NFYC,STAG1,6.0333
GABPA,CCDC97,6.0333
ETS1,LOC727820,6.0333
GABPB2,SFRS12,6.0333
TFAP4,PC,6.0333
FOXO1,RASGRP3,6.0333
FOSL1,C14orf43,6.0333
GABPB2,OXNAD1,6.0333
BHLHB2,RSPRY1,6.0333
ZEB1,ZHX1,6.0333
ELF2,COPE,6.0333
CREB1,UHRF2,6.0333
RFX1,LOC339123,6.0333
HMGB2,SREBF2,6.0333
ELF2,MTCH1,6.0333
YY1,DENND1A,6.0333
GTF2I,RNF169,6.0333
OLIG2,PPFIBP2,6.0333
PRDM1,C10orf26,6.0333
ZEB1,ATG2A,6.0333
GABPA,C6orf153,6.0333
GABPA,EIF3D,6.0333
GABPB2,CFL1,6.0333
ETS1,VAV1,6.0333
SREBF1,YBX1,6.0333
ELF1,SH3GL1,6.0333
FOXO1,CBR3,6.0333
ZHX2,JMJD1A,6.0333
FOSL1,ZYX,6.0333
YY1,UTY,6.0333
ELF1,SLC39A11,6.0333
GABPB2,CRTC1,6.0333
TFDP1,ZNF652,6.0333
YY1,ZBTB10,6.0333
GTF2I,FAF1,6.0333
TFCP2,TGIF1,6.0333
YY1,CCNK,6.0333
CREB1,ATG10,6.0333
JUN,ATP9B,6.0333
JUN,UBE4A,6.0333
ZEB1,IPO5,6.0333
NFYC,DPY19L3,6.0333
EGR3,FBXW11,6.0333
ELF1,TANK,6.0333
NFYC,ARHGAP26,6.0333
NFYC,MPHOSPH10,6.0333
YY1,ZNF521,6.0333
ARID5B,OLIG2,6.0333
ARID5B,KLF11,6.0333
TFDP1,THRAP3,6.0333
YY1,XAB2,6.0333
ELF1,ZNF691,6.0333
MEF2C,MYO1E,6.0333
CREB3,LRRC59,6.0333
ETS1,CORO1B,6.0333
ELF1,KCNAB2,6.0333
NFYC,LEMD3,6.0333
REL,SEC14L2,6.0333
ELF1,ARHGEF12,6.0333
YY1,POU3F1,6.0333
NFYC,PIGS,6.0333
YY1,PROSC,6.0333
EGR3,USP4,6.0333
TFDP1,TOPBP1,6.0333
FOXO1,DDX49,6.0333
ARNTL,GABPB2,6.0333
MYB,WDFY3,6.0333
GABPB2,ACTR2,6.0333
CREB1,CPSF6,6.0333
GABPA,NUP155,6.0333
NFATC1,MAP3K11,6.0333
RREB1,CTBP2,6.0333
RUNX1,ATP6V0C,6.0333
GTF2I,MARCH4,6.0333
FOXO1,LZTS2,6.0333
ELF2,TMCC2,6.0333
NFYC,CAMKK2,6.0333
GABPA,GATAD2B,6.0333
GFI1,MAML2,6.0333
GABPA,SSH2,6.0333
SREBF1,MTCH1,6.0333
ELK4,GTF3C5,6.0333
ETS1,YIPF3,6.0333
ELK4,RNF12,6.0333
ZEB1,WDR82,6.0333
OLIG2,LOC727820,6.0333
JUND,BCL6,6.0333
YY1,PFKFB4,6.0333
FOSL1,SLMO2,6.0333
MEF2C,BAT2,6.0333
NFATC1,POU2F2,6.0333
YY1,RBM16,6.0333
ELF2,LRRC28,6.0333
OLIG2,ANXA6,6.0333
NFYC,OLIG2,6.0333
ARNTL,LZTS2,6.0333
NFYC,TTK,6.0333
EGR1,PJA1,6.0333
NFATC1,CSF1,6.0333
MYB,CXXC1,6.0333
YY1,KIF15,6.0333
RREB1,SIGIRR,6.0333
TFDP1,MAP3K1,6.0333
YY1,REPS1,6.0333
ETS1,ARHGEF2,6.0333
YY1,H3F3A,6.0333
ZEB1,LMO2,6.0333
JUN,ODC1,6.0333
YY1,NKX2-4,6.0333
GABPA,AGPAT1,6.0333
YY1,SAFB2,6.0333
FOSL2,PLAUR,6.0333
GABPB2,AMD1,6.0333
ELK4,PUS1,6.0333
HMGB2,CDKN2D,6.0333
OLIG2,C19orf55,6.0333
NFYC,CKB,6.0333
OLIG2,ZNF292,6.0333
GABPB2,E2F7,6.0333
TFDP1,SMARCD2,6.0333
ZEB1,MAGED2,6.0333
RFX1,C5orf32,6.0333
SRF,SRF,6.0333
EGR1,TNFRSF12A,6.0333
TFDP1,SLC25A3,6.0333
GTF2I,LASS6,6.0333
OLIG2,CCNE2,6.0333
YY1,RPL35A,6.0333
ELF1,ECM1,6.0333
JUND,OSBPL8,6.0333
HMGB2,MBOAT2,6.0333
CREB1,IMPDH2,6.0333
YY1,MGC72080,6.0333
NFATC1,ARNTL,6.0333
ARNTL,MRC2,6.0333
GABPA,SR140,6.0333
GTF2I,CBX2,6.0333
FOSL1,GPNMB,6.0333
BHLHB2,tcag7.1238,6.0333
ELF2,COL27A1,6.0333
CREB1,PDPR,6.0333
FOSB,CSF1R,6.0333
NFYC,C21orf58,6.0333
MEF2C,NFATC1,6.0333
ELF2,SLC11A1,6.0333
GABPA,PFDN6,6.0333
GABPB2,RPL18A,6.0333
RREB1,CDKN2AIP,6.0333
ARNTL,NUP210,6.0333
ARNTL,MLL5,6.0333
NFKB1,C14orf118,6.0333
GABPB2,NOL7,6.0333
ELF1,CMTM6,6.0333
GTF2I,ZC3H18,6.0333
NFYC,PGM3,6.0333
JUND,PIP4K2A,6.0333
PRDM1,SLC2A5,6.0333
JUN,C14orf118,6.0333
GABPB2,TMEM104,6.0333
RREB1,CHST10,6.0333
YY1,JMJD2B,6.0333
ELF1,TMEM194,6.0333
OLIG2,TMED10,6.0333
TFDP1,PAXIP1,6.0333
ETS1,UBE2L6,6.0333
GABPB2,OSBP,6.0333
EGR3,SYN1,6.0333
NFYC,TMEM53,6.0333
GABPA,MSL2L1,6.0333
ZEB1,SLC25A3,6.0333
MEF2C,CDK5,6.0333
EGR1,SMYD5,6.0333
ELF1,KIAA1919,6.0333
PRDM1,ZBTB7B,6.0333
GABPB2,NUCKS1,6.0333
OLIG2,INTS6,6.0333
CREB1,WDHD1,6.0333
TFDP1,PLAA,6.0333
SMAD3,TNPO1,6.0333
CREB1,SERP1,6.0333
OLIG2,POLR3K,6.0333
ELF1,ITGB2,6.0333
PRDM1,CYBB,6.0333
TFDP1,ACACA,6.0333
ELK4,NFX1,6.0333
RREB1,EIF5A,6.0333
ARNTL,KLF11,6.0333
ZIC2,TPM2,6.0333
GABPB2,VEZF1,6.0333
TFAP4,GOLPH3,6.0333
POU6F1,ETV5,6.0333
NFYC,TAF4,6.0333
GABPB2,C9orf100,6.0333
HMGA1,DGKZ,6.0333
CREB3,SLC7A1,6.0333
YY1,CRTC1,6.0333
FOSB,UCN2,6.0333
JUND,ZNF76,6.0333
RUNX1,PDSS2,6.0333
NFYC,SPTLC2,6.0333
ELF1,KIAA1539,6.0333
GTF2I,ASH1L,6.0333
NFATC1,GSN,6.0333
TFDP1,NSMAF,6.0333
CREB3,GNL2,6.0333
NFYC,STRBP,6.0333
ELF2,NAT5,6.0333
ELK4,FBXO28,6.0333
ELF1,NXN,6.0333
FOSB,ETS1,6.0333
TFCP2,ZCCHC17,6.0333
SREBF1,SLC36A1,6.0333
ADNP,PKMYT1,6.0333
RUNX1,SDCCAG1,6.0333
NFKB1,UBOX5,6.0333
TFDP1,P4HB,6.0333
GABPA,SFRS5,6.0333
ETS1,ITGB1,6.0333
ELF1,MRPL52,6.0333
GFI1,AADACL1,6.0333
TFDP1,RBM4B,6.0333
GABPB2,ZNF551,6.0333
CREB3,SLC25A3,6.0333
REL,RASA4,6.0333
GTF2I,SENP1,6.0333
HMGA1,CEP110,6.0333
NFYC,C9orf140,6.0333
ELK4,RNPS1,6.0333
EGR3,KIAA1033,6.0333
PRDM1,RWDD2A,6.0333
RREB1,UHRF1,6.0333
REL,BZW1,6.0333
OLIG2,FAM49B,6.0333
GTF2I,PREP,6.0333
ZEB1,RPL19,6.0333
ELK4,MECP2,6.0333
NFYC,HJURP,6.0333
RREB1,REST,6.0333
GABPB2,SFRS15,6.0333
GTF2I,AHCYL2,6.0333
ELF1,BBS4,6.0333
FOSB,DNAJB2,6.0333
PRDM1,ITGB7,6.0333
FOSB,ABL2,6.0333
NFATC1,YWHAZ,6.0333
ZEB1,THRAP3,6.0333
ZEB1,TRIM41,6.0333
GABPB2,GRB2,6.0333
GTF2I,MKRN1,6.0333
ELF1,SDF4,6.0333
ZEB1,RER1,6.0333
GFI1,IPO4,6.0333
ETS1,ATP6V1F,6.0333
CREB3,RPL19,6.0333
GABPB2,MCL1,6.0333
ELF1,WDR23,6.0333
RREB1,SMAD6,6.0333
ELF2,ELF2,6.0333
JUND,ARHGAP10,6.0333
HMGB2,RMND5A,6.0333
RREB1,HNRNPM,6.0333
REL,CSF1,6.0333
GABPA,PTPN1,6.0333
ELK4,MTPN,6.0333
EGR3,CLIP4,6.0333
NFYC,MUT,6.0333
YY1,ADSL,6.0333
REL,LOC26010,6.0333
YY1,CLDND1,6.0333
ETS1,PCDHGA10,6.0333
EGR1,PLAGL1,6.0333
ELF1,PRKCH,6.0333
ELK4,SYNCRIP,6.0333
GABPB2,HNRNPD,6.0333
ETS1,ENC1,6.0333
GABPA,CLEC11A,6.0333
NFYC,VKORC1L1,6.0333
NFYC,CKAP5,6.0333
ZEB1,WDR81,6.0333
ELF1,SDAD1,6.0333
GABPB2,USP24,6.0333
ELF2,HGS,6.0333
TFDP1,TSC22D2,6.0333
FOSL1,ARHGAP18,6.0333
GTF2I,NUSAP1,6.0333
GFI1,ACTR1B,6.0333
REL,MAN1A1,6.0333
CREB1,TFDP1,6.0333
ELF2,ADRM1,6.0333
GFI1,P2RY5,6.0333
GFI1,ITGA3,6.0333
CREB3,PSME3,6.0333
ELF2,C18orf17,6.0333
MYB,WDR68,6.0333
GABPA,FLOT2,6.0333
TFDP1,NDUFA13,6.0333
ELK4,RPL30,6.0333
GABPA,RAN,6.0333
ELF2,USP36,6.0333
NFATC1,LOC100132532,6.0333
POU2F2,ADAMTS8,6.0333
POU6F1,GTPBP1,6.0333
MYB,UCK2,6.0333
GTF2I,CTNNBIP1,6.0333
YY1,CCDC117,6.0333
YY1,XPO7,6.0333
ZEB1,LGALS3BP,6.0333
GFI1,NPC2,6.0333
HMGA1,C10orf76,6.0333
FOXO4,WIPI2,6.0333
RREB1,SFMBT1,6.0333
TFDP1,NAT13,6.0333
RUNX1,ADO,6.0333
GABPA,G6PD,6.0333
FOSL2,ZMIZ1,6.0333
NFYC,SLC1A5,6.0333
OLIG2,OTUD3,6.0333
JUND,CROCCL1,6.0333
YY1,POLQ,6.0333
CREB3,PLK4,6.0333
CREB1,HCG18,6.0333
ZEB1,CAPRIN1,6.0333
JUN,DNAJA2,6.0333
ELF2,CPD,6.0333
GABPA,SMARCA4,6.0333
MYB,TM7SF3,6.0333
GABPB2,YTHDF2,6.0333
ARNTL,CIRH1A,6.0333
EGR1,API5,6.0333
ELF1,WDR55,6.0333
ELF1,SERINC1,6.0333
GFI1,PGD,6.0333
RREB1,UBA1,6.0333
GTF2I,MTO1,6.0333
RFX1,SMAP2,6.0333
ELF1,NUP54,6.0333
TFDP1,FLJ39653,6.0333
ADNP,MCM6,6.0333
FOXO1,TBC1D17,6.0333
NFYC,NDUFA6,6.0333
YY1,ALDH16A1,6.0333
FOSL2,UBXD2,6.0333
GABPB2,RPE,6.0333
GABPA,STOML2,6.0333
CREB3,HNRNPD,6.0333
ARNTL,C19orf43,6.0333
ZEB1,MAST3,6.0333
OLIG2,CREBL1,6.0333
CREB3,C8orf53,6.0333
GABPB2,TPR,6.0333
GABPA,SPTLC2,6.0333
JUND,ACADVL,6.0333
ZIC2,POLR1D,6.0333
PRDM1,HDAC5,6.0333
FOXO4,ZER1,6.0333
TFDP1,PAFAH1B2,6.0333
OLIG2,PAIP1,6.0333
NFATC1,PHACTR2,6.0333
ZEB1,LRP5,6.0333
ZHX2,GRAMD3,6.0333
GABPB2,MBD2,6.0333
RREB1,ZNF76,6.0333
GTF2I,FADS2,6.0333
GABPA,EIF4EBP2,6.0333
ELF2,HMGA1,6.0333
GABPB2,GOLIM4,6.0333
ELK4,YARS,6.0333
JUND,FAM83G,6.0333
GTF2I,TLK1,6.0333
REL,OTUD4,6.0333
SMAD6,ARNTL,6.0333
ETS1,TSPAN12,6.0333
RFX1,ANAPC2,6.0333
CREB1,PTAR1,6.0333
GABPA,LOC137886,6.0333
TFDP1,SDK1,6.0333
CREB3,METTL1,6.0333
YY1,CYB5B,6.0333
GTF2I,GRAMD3,6.0333
ETS1,CD68,6.0333
ELF2,LANCL3,6.0333
ARNTL,LRPPRC,6.0333
HMGA2,RANGAP1,6.0333
GABPA,FLJ12529,6.0333
RREB1,ZSCAN22,6.0333
HMGA1,GFI1,6.0333
FOXO4,SCAMP2,6.0333
TFDP1,STIL,6.0333
OLIG2,DYM,6.0333
ELK4,GLTSCR2,6.0333
GTF2I,TBRG4,6.0333
EGR3,HS2ST1,6.0333
ZEB1,RRAGD,6.0333
GABPB2,DUSP2,6.0333
NFYC,BCKDHB,6.0333
MYB,CCT3,6.0333
TFDP1,TFAP4,6.0333
NFYC,MTHFD1,6.0333
ZIC2,ZNF397OS,6.0333
POU2F2,SRF,6.0333
CREB1,HIPK3,6.0333
OLIG2,ARL2,6.0333
NFYC,TRAIP,6.0333
NFKB1,RARG,6.0333
ELF2,LOC346887,6.0333
RFX1,C2CD2L,6.0333
ELK4,UBE2L3,6.0333
TFCP2,GNA14,6.0333
ARID5B,CAPN1,6.0333
NFYC,FN3KRP,6.0333
MYB,CENPF,6.0333
ELK4,LRRC59,6.0333
ELF1,TM9SF1,6.0333
MYB,TTLL5,6.0333
NFYC,BMP8B,6.0333
JUN,RB1,6.0333
YY1,ATP5A1,6.0333
YY1,VLDLR,6.0333
ZEB1,ARHGDIA,6.0333
ZEB1,MLL5,6.0333
ZEB1,CCDC47,6.0333
YY1,BXDC2,6.0333
PRDM1,APOL2,6.0333
FOSL2,CPEB2,6.0333
GABPA,CSNK1G3,6.0333
NFYC,COTL1,6.0333
GABPB2,AP1G1,6.0333
JUN,C1orf212,6.0333
REL,UACA,6.0333
MYB,ERH,6.0333
RFX1,RP11-336K24.9,6.0333
RFX1,TPM3,6.0333
NFYC,CDCA2,6.0333
YY1,UBE2J2,6.0333
GABPA,CHMP1A,6.0333
BHLHB2,LRFN4,6.0333
ARNTL,ARPC5,6.0333
NFYC,SLCO3A1,6.0333
RREB1,PTPN12,6.0333
NFKB1,TNFSF14,6.0333
MEF2C,LOC100128191,6.0333
NFYC,PHGDH,6.0333
MEF2C,CTNND1,6.0333
GTF2I,HTATIP,6.0333
SREBF1,BCL2L1,6.0333
GABPA,IKBKB,6.0333
GTF2I,CRISPLD1,6.0333
OLIG2,RNF12,6.0333
ELK4,NDUFB7,6.0333
SREBF1,IVNS1ABP,6.0333
GABPA,FIZ1,6.0333
ELF2,SH3BP1,6.0333
RREB1,PKP4,6.0333
JUND,NSMAF,6.0333
ELK4,TMEM1,6.0333
ARNTL,PER2,6.0333
ELF2,RBPJ,6.0333
ELF1,BCAP31,6.0333
REL,SMCHD1,6.0333
YY1,ASH1L,6.0333
GABPB2,LCORL,6.0333
GABPB2,COPS7B,6.0333
YY1,ADAR,6.0333
YY1,SEPT11,6.0333
ELF1,FEM1B,6.0333
TFDP1,SHKBP1,6.0333
RUNX1,MAP3K11,6.0333
ELF1,CALU,6.0333
MEF2D,CREB3,6.0333
GTF2I,SNRPE,6.0333
BHLHB2,ZNF292,6.0333
ELF2,TM9SF3,6.0333
NFKB1,NFATC1,6.0333
NFYC,CALM3,6.0333
EGR3,EVL,6.0333
NFYC,UBN1,6.0333
RFX1,BMF,6.0333
ELF2,CNOT1,6.0333
ELK4,HDAC4,6.0333
HMGA1,ATP2B4,6.0333
NFKB1,GLRX3,6.0333
YY1,RIPK5,6.0333
NFATC1,MTA2,6.0333
GABPA,PDIA3,6.0333
ELF2,SASH3,6.0333
ARNTL,POGK,6.0333
YY1,PARP14,6.0333
ELF1,IQGAP1,6.0333
POU6F1,TIMP1,6.0333
ELF1,BTBD1,6.0333
YY1,PELP1,6.0333
NFYC,RHPN1,6.0333
MEF2C,DMRTA2,6.0333
ETS1,IL16,6.0333
MYB,KLF10,6.0333
NFATC1,RCAN1,6.0333
GABPB2,SDF2,6.0333
GABPA,RAB3GAP2,6.0333
CREB1,WDR4,6.0333
ADNP,PHLPP,6.0333
CREB3,EGR3,6.0333
ELK4,CISH,6.0333
ARNTL,OBSL1,6.0333
FOSB,MIRN155,6.0333
ETS1,CTNNA1,6.0333
TFDP1,ORC4L,6.0333
YY1,KIAA0999,6.0333
PRDM1,EDEM2,6.0333
ZEB1,NPDC1,6.0333
GABPA,DNTTIP2,6.0333
PRDM1,APOL1,6.0333
YY1,BRAF,6.0333
GABPB2,URM1,6.0333
BHLHB2,DVL2,6.0333
NFYC,ECE2,6.0333
ETS1,IKBKE,6.0333
SMAD6,CUGBP2,6.0333
ELF1,MORC2,6.0333
REL,OCC-1,6.0333
REL,ZC3H12C,6.0333
TFDP1,DIAPH3,6.0333
CREB3,ZEB2,6.0333
ELK4,PTPN1,6.0333
YY1,PCTK1,6.0333
GABPB2,CENPF,6.0333
GABPA,CCDC94,6.0333
JUND,POLDIP3,6.0333
FOXO4,PIK3CD,6.0333
ZEB1,DSC2,6.0333
EGR1,PIM1,6.0333
TFDP1,WHDC1L1,6.0333
ZHX2,UBE2E1,6.0333
GABPA,PPIH,6.0333
GTF2I,HSPA4L,6.0333
ARNTL,SAE1,6.0333
ELF2,ITGA5,6.0333
MYB,PCNT,6.0333
NFKB1,HELZ,6.0333
ETS1,POM121,6.0333
GTF2I,AGPAT1,6.0333
ELF1,DUSP4,6.0333
ELF2,ATXN2L,6.0333
EGR1,UCHL3,6.0333
NFYC,PTPRA,6.0333
CREB1,GOLIM4,6.0333
JUND,UBA6,6.0333
MYB,DNAJA1,6.0333
FOSB,DYRK1A,6.0333
NFYC,E2F7,6.0333
CREB3,LATS2,6.0333
GABPA,WDR3,6.0333
HMGA2,RNF168,6.0333
HMGB2,ADNP,6.0333
GTF2I,HDAC8,6.0333
TFCP2,SPIN1,6.0333
MEF2D,GPR65,6.0333
RREB1,ERBB2IP,6.0333
NFYC,ADAR,6.0333
NFYC,PIM2,6.0333
POU2F2,SH3KBP1,6.0333
JUN,RNGTT,6.0333
YY1,ATAD2,6.0333
ARNTL,TTBK2,6.0333
NFYC,LOC729082,6.0333
GABPB2,TMBIM4,6.0333
GABPB2,UXS1,6.0333
YY1,ZNF784,6.0333
JUN,PIAS4,6.0333
GFI1,TMEM34,6.0333
CREB1,EIF4A1,6.0333
GABPB2,ELMO1,6.0333
FOSB,SAP130,6.0333
GABPB2,BRD9,6.0333
YY1,ANP32E,6.0333
RREB1,ACP1,6.0333
ELK4,GTF3A,6.0333
SREBF1,DSCR3,6.0333
ELF2,EIF4E,6.0333
TFAP4,STAT2,6.0333
BHLHB2,STX6,6.0333
NFYC,ILKAP,6.0333
ELF1,TTC13,6.0333
ELF1,ITGAX,6.0333
ZHX2,NUP43,6.0333
GABPA,DDX46,6.0333
PRDM1,NOL6,6.0333
GABPB2,FAM46A,6.0333
GABPB2,GATC,6.0333
ELF2,FAM83H,6.0333
GABPB2,ZHX1,6.0333
GTF2I,U2AF2,6.0333
ELK4,RBM6,6.0333
NFYC,RPA1,6.0333
TCF4,NEDD9,6.0333
CREB1,CCAR1,6.0333
NFKB1,CTDSP2,6.0333
ELF1,IL4I1,6.0333
GABPB2,ZFAND6,6.0333
REL,MAML2,6.0333
TFAP4,ATP6V1G1,6.0333
MEF2D,MYO15B,6.0333
ARNTL,RUNX1,6.0333
TFDP1,ATXN2L,6.0333
RREB1,DIAPH1,6.0333
GABPB2,SERPINF1,6.0333
NFATC1,EFNA2,6.0333
NFATC1,WDR26,6.0333
NFKB1,NFKB1,6.0333
EGR3,SETD5,6.0333
ARNTL,SLAIN1,6.0333
FOSL1,CD44,6.0333
FOSL2,CD68,6.0333
